"url","Contentblock","Contentlink","Contentlink_link","Contentimg","Contentimg_alt","Contentimg_link"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-07%20until%3A2016-10-08&src=typd&lang=en","US election: Video shows Trump making obscene comments about women #imwithher #debates #dumptrump #BasementDwellershttp://www.bbc.co.uk/news/election-us-2016-37593392 …","ECB‏ @THE_ECB; 7 Oct 2016; #imwithher; #debates; #dumptrump; #BasementDwellers; http://www.bbc.co.uk/news/election-us-2016-37593392 …","https://twitter.com/THE_ECB; https://twitter.com/THE_ECB/status/784543620598796289; https://twitter.com/hashtag/imwithher?src=hash; https://twitter.com/hashtag/debates?src=hash; https://twitter.com/hashtag/dumptrump?src=hash; https://twitter.com/hashtag/BasementDwellers?src=hash; https://t.co/6w5frUjvFo","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-07%20until%3A2016-10-08&src=typd&lang=en","It doesn't take balls to bring down Trump! #WomenVote #ImWithHer #LoveTrumpsHatehttps://twitter.com/HillaryClinton/status/784542470847631360 …","Rebecca Flowers‏ @beckflower; 7 Oct 2016; #WomenVote; #ImWithHer; #LoveTrumpsHate; https://twitter.com/HillaryClinton/status/784542470847631360 …","https://twitter.com/beckflower; https://twitter.com/beckflower/status/784543602454237184; https://twitter.com/hashtag/WomenVote?src=hash; https://twitter.com/hashtag/ImWithHer?src=hash; https://twitter.com/hashtag/LoveTrumpsHate?src=hash; https://t.co/vmvzprXZqD","https://pbs.twimg.com/media/CuNBJKFVYAAITLs.jpg","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-07%20until%3A2016-10-08&src=typd&lang=en","So...who wants to come up with the syllabus for how we explain the latest #TrumpTape to kids? World leader #MYASS #ImWithHer","Erin Kotecki Vest‏Verified account @QueenofSpain; 7 Oct 2016; #TrumpTape; #MYASS; #ImWithHer","https://twitter.com/QueenofSpain; https://twitter.com/QueenofSpain/status/784543594409525248; https://twitter.com/hashtag/TrumpTape?src=hash; https://twitter.com/hashtag/MYASS?src=hash; https://twitter.com/hashtag/ImWithHer?src=hash","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-07%20until%3A2016-10-08&src=typd&lang=en","Now until November 8. Today more than ever. #ImWithHer https://instagram.com/p/BLR8E8nBD6L/ pic.twitter.com/u2SLHhY2qH","Dana Schwartz‏Verified account @DanaSchwartzzz; 7 Oct 2016; #ImWithHer; https://instagram.com/p/BLR8E8nBD6L/; pic.twitter.com/u2SLHhY2qH","https://twitter.com/DanaSchwartzzz; https://twitter.com/DanaSchwartzzz/status/784543581956673536; https://twitter.com/hashtag/ImWithHer?src=hash; https://t.co/crNFqt35th; https://t.co/u2SLHhY2qH","https://pbs.twimg.com/media/CuNCOMOWgAAOX6V.jpg","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-07%20until%3A2016-10-08&src=typd&lang=en","Sorry, @realDonaldTrump, but you can't blame this mess on the mic. We can no longer ignore the man behind the curtain. #ImWithHer","Sherry Lucich‏ @Comixgrrl; 7 Oct 2016; @realDonaldTrump; #ImWithHer","https://twitter.com/Comixgrrl; https://twitter.com/Comixgrrl/status/784543581000372224; https://twitter.com/realDonaldTrump; https://twitter.com/hashtag/ImWithHer?src=hash","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-07%20until%3A2016-10-08&src=typd&lang=en","He was 60 in 2005? What kind of Grandpa engages in ""locker room talk""? #ImWithHer http://ln.is/thedailybeast.com/fHpid …","Jim O'Hare‏ @jimohar; 7 Oct 2016; #ImWithHer; http://ln.is/thedailybeast.com/fHpid …","https://twitter.com/jimohar; https://twitter.com/jimohar/status/784543563799470081; https://twitter.com/hashtag/ImWithHer?src=hash; https://t.co/OU1DceTDJi","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-07%20until%3A2016-10-08&src=typd&lang=en","@chirpydove well he can't use the excuse his mic wasn't working on this one! #ImWithHer #GiveItRealThought","DCIrishLass‏ @DCozfishgirl; 7 Oct 2016; @BrunoAmato_1; @chirpydove; #ImWithHer; #GiveItRealThought","https://twitter.com/DCozfishgirl; https://twitter.com/DCozfishgirl/status/784543543331258370; https://twitter.com/BrunoAmato_1; https://twitter.com/chirpydove; https://twitter.com/hashtag/ImWithHer?src=hash; https://twitter.com/hashtag/GiveItRealThought?src=hash","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-07%20until%3A2016-10-08&src=typd&lang=en","Woman can make sure he never sets foot inside 1600 Pennsylvania #vote #imwithher #electionhttps://twitter.com/hillaryclinton/status/784542470847631360 …","Heather Brown‏ @theheatherbrown; 7 Oct 2016; #vote; #imwithher; #election; https://twitter.com/hillaryclinton/status/784542470847631360 …","https://twitter.com/theheatherbrown; https://twitter.com/theheatherbrown/status/784543539317379073; https://twitter.com/hashtag/vote?src=hash; https://twitter.com/hashtag/imwithher?src=hash; https://twitter.com/hashtag/election?src=hash; https://t.co/rYF79B6cW5","https://pbs.twimg.com/media/CuNBJKFVYAAITLs.jpg","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-07%20until%3A2016-10-08&src=typd&lang=en","""When you’re a star, they let you do anything.” Billy Bush & Trump are sexist assholes. #NeverTrump #imwithher http://ln.is/washingtonpost.com/yZvq3 …","blackpridebrownlove‏ @KaylinWinters2; 7 Oct 2016; #NeverTrump; #imwithher; http://ln.is/washingtonpost.com/yZvq3 …","https://twitter.com/KaylinWinters2; https://twitter.com/KaylinWinters2/status/784543392919412736; https://twitter.com/hashtag/NeverTrump?src=hash; https://twitter.com/hashtag/imwithher?src=hash; https://t.co/dyRXb8uWYs","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-07%20until%3A2016-10-08&src=typd&lang=en","I feel so bad that American icon Hillary Clinton has to share history w/ Fat Fuck Pussy McSqueezy. #ImWithHer #Trump #GrabthembyThePussy","Sweetie Bird‏ @SweetieBirdR; 7 Oct 2016; #ImWithHer; #Trump; #GrabthembyThePussy","https://twitter.com/SweetieBirdR; https://twitter.com/SweetieBirdR/status/784543375068434432; https://twitter.com/hashtag/ImWithHer?src=hash; https://twitter.com/hashtag/Trump?src=hash; https://twitter.com/hashtag/GrabthembyThePussy?src=hash","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-07%20until%3A2016-10-08&src=typd&lang=en","Meanwhile @NateSilver538 has Hillary's chances of winning at 86.3%. Ha! #ImWithHer http://projects.fivethirtyeight.com/2016-election-forecast/#now …","Marianne آرزو 📎‏ @Mwforhr; 7 Oct 2016; @NateSilver538; #ImWithHer; http://projects.fivethirtyeight.com/2016-election-forecast/#now …","https://twitter.com/Mwforhr; https://twitter.com/Mwforhr/status/784543346714939393; https://twitter.com/NateSilver538; https://twitter.com/hashtag/ImWithHer?src=hash; https://t.co/ayxsSo0TdI","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-07%20until%3A2016-10-08&src=typd&lang=en","#Hillary #BringBernieBack #BringBackBernie #ImWithHer #FeelTheBern #Hillary2016 #ShesWithUs #HillarysHealth #Military #militarylife #Navyhttps://twitter.com/PrisonPlanet/status/784512128346689536 …","Arnold W. Kappa‏ @barbos2; 7 Oct 2016; #Hillary; #BringBernieBack; #BringBackBernie; #ImWithHer; #FeelTheBern; #Hillary2016; #ShesWithUs; #HillarysHealth; #Military; #militarylife; #Navy; https://twitter.com/PrisonPlanet/status/784512128346689536 …","https://twitter.com/barbos2; https://twitter.com/barbos2/status/784543344596836352; https://twitter.com/hashtag/Hillary?src=hash; https://twitter.com/hashtag/BringBernieBack?src=hash; https://twitter.com/hashtag/BringBackBernie?src=hash; https://twitter.com/hashtag/ImWithHer?src=hash; https://twitter.com/hashtag/FeelTheBern?src=hash; https://twitter.com/hashtag/Hillary2016?src=hash; https://twitter.com/hashtag/ShesWithUs?src=hash; https://twitter.com/hashtag/HillarysHealth?src=hash; https://twitter.com/hashtag/Military?src=hash; https://twitter.com/hashtag/militarylife?src=hash; https://twitter.com/hashtag/Navy?src=hash; https://t.co/f5ZNgWRKut","https://pbs.twimg.com/media/CuMlm4nXEAAoZV8.jpg","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-07%20until%3A2016-10-08&src=typd&lang=en","#Wikileaks i dont know who S is but they are worth hundreds of thousands in contributions https://wikileaks.org/podesta-emails/emailid/1746 … #ImWithHer #FeelTheBern","The Truffula Tree‏ @rpv2021; 7 Oct 2016; #Wikileaks; https://wikileaks.org/podesta-emails/emailid/1746 …; #ImWithHer; #FeelTheBern","https://twitter.com/rpv2021; https://twitter.com/rpv2021/status/784543307724648448; https://twitter.com/hashtag/Wikileaks?src=hash; https://t.co/y91GC9BZCB; https://twitter.com/hashtag/ImWithHer?src=hash; https://twitter.com/hashtag/FeelTheBern?src=hash","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-07%20until%3A2016-10-08&src=typd&lang=en","Come on women - we can do it! Turn America BLUE! #Democrats #ImWithHer #VoteBluehttps://twitter.com/rick00979/status/784540536434745344 …","Elizabeth W‏ @BKVeloGirl; 7 Oct 2016; #Democrats; #ImWithHer; #VoteBlue; https://twitter.com/rick00979/status/784540536434745344 …","https://twitter.com/BKVeloGirl; https://twitter.com/BKVeloGirl/status/784543277143982080; https://twitter.com/hashtag/Democrats?src=hash; https://twitter.com/hashtag/ImWithHer?src=hash; https://twitter.com/hashtag/VoteBlue?src=hash; https://t.co/paPTtQMPeo","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-07%20until%3A2016-10-08&src=typd&lang=en","Please. For the love of all that is good in this world. Vote. And vote wisely. Don't let this be who we are. #ImWithHer","aylia colwell‏ @aylia; 7 Oct 2016; #ImWithHer","https://twitter.com/aylia; https://twitter.com/aylia/status/784543260660367360; https://twitter.com/hashtag/ImWithHer?src=hash","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-07%20until%3A2016-10-08&src=typd&lang=en","can't wait I will be watching #ImWithHer","AnaheimDucksFor8ver‏ @Angelsfan4life; 7 Oct 2016; @alfranken; @billmaher; #ImWithHer","https://twitter.com/Angelsfan4life; https://twitter.com/Angelsfan4life/status/784543242335490048; https://twitter.com/alfranken; https://twitter.com/billmaher; https://twitter.com/hashtag/ImWithHer?src=hash","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-07%20until%3A2016-10-08&src=typd&lang=en","This. @emmyrossum nails it. Stand uo ladies and your voices be heard TODAY and in November #Trump #ImWithHer https://twitter.com/emmyrossum/status/784506914755358721 …","Brenda‏ @brenmaha; 7 Oct 2016; @emmyrossum; #Trump; #ImWithHer; https://twitter.com/emmyrossum/status/784506914755358721 …","https://twitter.com/brenmaha; https://twitter.com/brenmaha/status/784543229328973825; https://twitter.com/emmyrossum; https://twitter.com/hashtag/Trump?src=hash; https://twitter.com/hashtag/ImWithHer?src=hash; https://t.co/S7Yoww7yzQ","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-07%20until%3A2016-10-08&src=typd&lang=en","Trump in 2005 says, ""Grab ’em by the pussy."" GOP wants control of our bodies. More of the same. #StandWithPP #ImWithHer","NCI‏ @nancaroling; 7 Oct 2016; #StandWithPP; #ImWithHer","https://twitter.com/nancaroling; https://twitter.com/nancaroling/status/784543200627351553; https://twitter.com/hashtag/StandWithPP?src=hash; https://twitter.com/hashtag/ImWithHer?src=hash","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-07%20until%3A2016-10-08&src=typd&lang=en","Stop the@#narcissist #misogynist #Trump #ImWithHer @HillaryClintonhttps://twitter.com/hillaryclinton/status/784542470847631360 …","Ilse Knecht‏ @mom2jam2011; 7 Oct 2016; #narcissist; #misogynist; #Trump; #ImWithHer; @HillaryClinton; https://twitter.com/hillaryclinton/status/784542470847631360 …","https://twitter.com/mom2jam2011; https://twitter.com/mom2jam2011/status/784543191995453440; https://twitter.com/hashtag/narcissist?src=hash; https://twitter.com/hashtag/misogynist?src=hash; https://twitter.com/hashtag/Trump?src=hash; https://twitter.com/hashtag/ImWithHer?src=hash; https://twitter.com/HillaryClinton; https://t.co/Bfl58bjqmF","https://pbs.twimg.com/media/CuNBJKFVYAAITLs.jpg","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-07%20until%3A2016-10-08&src=typd&lang=en","I don’t even wait,” he boasts, as he talks about groping at women’s genitals. @realDonaldTrump #ImWithHer http://www.politico.com/story/2016/10/trump-wapo-229299 …","Rob Dhoble‏ @rdhoble; 7 Oct 2016; @realDonaldTrump; #ImWithHer; http://www.politico.com/story/2016/10/trump-wapo-229299 …","https://twitter.com/rdhoble; https://twitter.com/rdhoble/status/784543190229606401; https://twitter.com/realDonaldTrump; https://twitter.com/hashtag/ImWithHer?src=hash; https://t.co/HTVDkZ8yDp","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-07%20until%3A2016-10-08&src=typd&lang=en","ONLY MAJOR BUSINESS LEFT? #SCOTUSatStake #VoteEarly #FollowTheMoney #MDeoj #VoteOn #GoVote #StrongerTogether #USElections2016 #ImWithHer https://twitter.com/RealFKNNews/status/784531794850897921 …","Micky Delpheno‏ @Eyes_of_justice; 7 Oct 2016; #SCOTUSatStake; #VoteEarly; #FollowTheMoney; #MDeoj; #VoteOn; #GoVote; #StrongerTogether; #USElections2016; #ImWithHer; https://twitter.com/RealFKNNews/status/784531794850897921 …","https://twitter.com/Eyes_of_justice; https://twitter.com/Eyes_of_justice/status/784543189642407936; https://twitter.com/hashtag/SCOTUSatStake?src=hash; https://twitter.com/hashtag/VoteEarly?src=hash; https://twitter.com/hashtag/FollowTheMoney?src=hash; https://twitter.com/hashtag/MDeoj?src=hash; https://twitter.com/hashtag/VoteOn?src=hash; https://twitter.com/hashtag/GoVote?src=hash; https://twitter.com/hashtag/StrongerTogether?src=hash; https://twitter.com/hashtag/USElections2016?src=hash; https://twitter.com/hashtag/ImWithHer?src=hash; https://t.co/RX6D2SFlXE","https://pbs.twimg.com/media/CuM3ggnXYAAM1UT.jpg","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-07%20until%3A2016-10-08&src=typd&lang=en","A Strider Original #trump #donaldtrump #movie #filmmaker #funny @McConaughey #ImWithHer #Clinton #Hillary #Meme #LOL #FridayFeeling #tgifpic.twitter.com/Xmf20MD1sp","Chris Strider‏ @stridinstrider; 7 Oct 2016; #trump; #donaldtrump; #movie; #filmmaker; #funny; @McConaughey; #ImWithHer; #Clinton; #Hillary; #Meme; #LOL; #FridayFeeling; #tgif; pic.twitter.com/Xmf20MD1sp","https://twitter.com/stridinstrider; https://twitter.com/stridinstrider/status/784543172823281665; https://twitter.com/hashtag/trump?src=hash; https://twitter.com/hashtag/donaldtrump?src=hash; https://twitter.com/hashtag/movie?src=hash; https://twitter.com/hashtag/filmmaker?src=hash; https://twitter.com/hashtag/funny?src=hash; https://twitter.com/McConaughey; https://twitter.com/hashtag/ImWithHer?src=hash; https://twitter.com/hashtag/Clinton?src=hash; https://twitter.com/hashtag/Hillary?src=hash; https://twitter.com/hashtag/Meme?src=hash; https://twitter.com/hashtag/LOL?src=hash; https://twitter.com/hashtag/FridayFeeling?src=hash; https://twitter.com/hashtag/tgif?src=hash; https://t.co/Xmf20MD1sp","https://pbs.twimg.com/media/CuNBtkAXgAAe6Wv.jpg","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-07%20until%3A2016-10-08&src=typd&lang=en","http://nypost.com/2016/08/21/huma-abedin-worked-at-a-radical-muslim-journal-for-10-years/ … Reminder to #LGBTQ & #feminism voters #ImWithHer Huma Abedein, Hills Right Hand Woman might be SecState one day...","The Gray One...‏ @silentrunning12; 7 Oct 2016; http://nypost.com/2016/08/21/huma-abedin-worked-at-a-radical-muslim-journal-for-10-years/ …; #LGBTQ; #feminism; #ImWithHer","https://twitter.com/silentrunning12; https://twitter.com/silentrunning12/status/784543117101989888; https://t.co/y4D6kRpFt5; https://twitter.com/hashtag/LGBTQ?src=hash; https://twitter.com/hashtag/feminism?src=hash; https://twitter.com/hashtag/ImWithHer?src=hash","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-07%20until%3A2016-10-08&src=typd&lang=en","HEY LADIES WHAT HURTS MORE SOMETHING SAID 20 YEARS AGO OR ISIS COMING AND CHOPPING UP OUR CHILDREN VOTE TRUMP @realDonaldTrump #ImWithHer","Janaie‏ @hawkee12345; 7 Oct 2016; @realDonaldTrump; #ImWithHer","https://twitter.com/hawkee12345; https://twitter.com/hawkee12345/status/784543098433052673; https://twitter.com/realDonaldTrump; https://twitter.com/hashtag/ImWithHer?src=hash","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-07%20until%3A2016-10-08&src=typd&lang=en","The Billy Bush audio proved Donald Trump doesn't respect his wife @MELANIATRUMP much less women in general. #BillyBush #ImWithHer","Tony Gee‏ @theTonyGee; 7 Oct 2016; @MELANIATRUMP; #BillyBush; #ImWithHer","https://twitter.com/theTonyGee; https://twitter.com/theTonyGee/status/784543083945943040; https://twitter.com/MELANIATRUMP; https://twitter.com/hashtag/BillyBush?src=hash; https://twitter.com/hashtag/ImWithHer?src=hash","","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-07%20until%3A2016-10-08&src=typd&lang=en","the only way to shut him up is the wire his jaw. Women of America time to stand up to this bully make your vote heard and vote! #ImwithHer https://twitter.com/HillaryClinton/status/784542470847631360 …","natalie burgio‏ @Cubby9521; 7 Oct 2016; #ImwithHer; https://twitter.com/HillaryClinton/status/784542470847631360 …","https://twitter.com/Cubby9521; https://twitter.com/Cubby9521/status/784543056712302596; https://twitter.com/hashtag/ImwithHer?src=hash; https://t.co/MFD8EaE8QP","https://pbs.twimg.com/media/CuNBJKFVYAAITLs.jpg","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-07%20until%3A2016-10-08&src=typd&lang=en","Women of America.. Republican OR Democrat, are you fed up YET? Ready to use your #WomanCard? I AM! #ImWithHer #ClintonKaine2016pic.twitter.com/tVZl5tCe02","Rosetta_MicDrop ;D‏ @RedRoseQueen1; 7 Oct 2016; #WomanCard; #ImWithHer; #ClintonKaine2016; pic.twitter.com/tVZl5tCe02","https://twitter.com/RedRoseQueen1; https://twitter.com/RedRoseQueen1/status/784543035371753472; https://twitter.com/hashtag/WomanCard?src=hash; https://twitter.com/hashtag/ImWithHer?src=hash; https://twitter.com/hashtag/ClintonKaine2016?src=hash; https://t.co/tVZl5tCe02","https://pbs.twimg.com/media/CuNBV28XgAAP6G_.jpg","",""
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-07%20until%3A2016-10-08&src=typd&lang=en","@HillaryClinton After hearing Trump's words in the leaked video, I just had a flashback and feel like I want to die. #ImWithHer","HillaryForever‏ @Corinne0721; 7 Oct 2016; @HillaryClinton; #ImWithHer","https://twitter.com/Corinne0721; https://twitter.com/Corinne0721/status/784543024558768128; https://twitter.com/HillaryClinton; https://twitter.com/hashtag/ImWithHer?src=hash","","",""
