"url","Contentblock","Contentlink","Contentlink_link","Contentimg","Contentimg_alt","Contentimg_link"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-11%20until%3A2016-09-12&src=typd&lang=en","Exactly. One can easily be cured with antibiotics; the other needs a lifetime of intensive therapy. #ImWithHer https://twitter.com/pattonoswalt/status/775120171262324736 …","Havanese_Plz‏ @SedonaRockss; 11 Sep 2016; #ImWithHer; https://twitter.com/pattonoswalt/status/775120171262324736 …","https://twitter.com/SedonaRockss; https://twitter.com/SedonaRockss/status/775121363296251904; https://twitter.com/hashtag/ImWithHer?src=hash; https://t.co/VaGUhm66XH","https://pbs.twimg.com/profile_images/823582106999656448/31nqfuWc_bigger.jpg","","https://twitter.com/SedonaRockss"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-11%20until%3A2016-09-12&src=typd&lang=en","I see someone told you that you should tweet about 9/11. Too bad empathy doesn't come naturally to you. #ImWithHer https://twitter.com/realdonaldtrump/status/775024731883991040 …","Kirk Boundy‏ @kirk_boundy; 11 Sep 2016; #ImWithHer; https://twitter.com/realdonaldtrump/status/775024731883991040 …","https://twitter.com/kirk_boundy; https://twitter.com/kirk_boundy/status/775121351296241664; https://twitter.com/hashtag/ImWithHer?src=hash; https://t.co/4XFdYzqMAS","https://pbs.twimg.com/profile_images/756530347563622400/CnGnjsJV_bigger.jpg","","https://twitter.com/kirk_boundy"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-11%20until%3A2016-09-12&src=typd&lang=en","YEP. RT @pattonoswalt: Psychotic, dissociative narcissism with lack of empathy > pneumonia. #ImWithHer","Valerie Elaine‏ @valerie_elaine; 11 Sep 2016; @pattonoswalt; #ImWithHer","https://twitter.com/valerie_elaine; https://twitter.com/valerie_elaine/status/775121340701433856; https://twitter.com/pattonoswalt; https://twitter.com/hashtag/ImWithHer?src=hash","https://pbs.twimg.com/profile_images/693142789333217282/Wdaf5nQM_bigger.jpg","","https://twitter.com/valerie_elaine"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-11%20until%3A2016-09-12&src=typd&lang=en","When was the last time any of you ran for President? Getting ill is OK. It HAPPENS, even to the #POTUS #ImWithHer #HillarysHealth #Hillary","Aiden Leslie‏Verified account @aidenleslie; 11 Sep 2016; #POTUS; #ImWithHer; #HillarysHealth; #Hillary","https://twitter.com/aidenleslie; https://twitter.com/aidenleslie/status/775121168269533184; https://twitter.com/hashtag/POTUS?src=hash; https://twitter.com/hashtag/ImWithHer?src=hash; https://twitter.com/hashtag/HillarysHealth?src=hash; https://twitter.com/hashtag/Hillary?src=hash","https://pbs.twimg.com/profile_images/775439565880434688/daYXBmgS_bigger.jpg","","https://twitter.com/aidenleslie"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-11%20until%3A2016-09-12&src=typd&lang=en","@JoyAnnReid is THE WOMAN! If only she & @maddow ran the world! #ImWithHer https://twitter.com/adbridgeforth/status/774975915579277312 …","condd‏ @cddittrich; 11 Sep 2016; @JoyAnnReid; @maddow; #ImWithHer; https://twitter.com/adbridgeforth/status/774975915579277312 …","https://twitter.com/cddittrich; https://twitter.com/cddittrich/status/775121078624645120; https://twitter.com/JoyAnnReid; https://twitter.com/maddow; https://twitter.com/hashtag/ImWithHer?src=hash; https://t.co/b5unFY2mrf","https://pbs.twimg.com/profile_images/859787728224964610/eOc8Ud4h_bigger.jpg","","https://twitter.com/cddittrich"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-11%20until%3A2016-09-12&src=typd&lang=en","#ImWithHer #Hillary2016 #HillaryStrong #ClintonKaine You must want #Kaine as President because SHE IS NOT A WELL. https://twitter.com/gumball55668882/status/775114399598116865 …","foxfiregirl50‏ @Foxfiregirl50; 11 Sep 2016; #ImWithHer; #Hillary2016; #HillaryStrong; #ClintonKaine; #Kaine; https://twitter.com/gumball55668882/status/775114399598116865 …","https://twitter.com/Foxfiregirl50; https://twitter.com/Foxfiregirl50/status/775121051315417088; https://twitter.com/hashtag/ImWithHer?src=hash; https://twitter.com/hashtag/Hillary2016?src=hash; https://twitter.com/hashtag/HillaryStrong?src=hash; https://twitter.com/hashtag/ClintonKaine?src=hash; https://twitter.com/hashtag/Kaine?src=hash; https://t.co/b6jUyzgUBQ","https://pbs.twimg.com/profile_images/663090139208355840/wOryX4q-_bigger.jpg; https://abs.twimg.com/emoji/v2/72x72/1f914.png","; 🤔","https://twitter.com/Foxfiregirl50; "
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-11%20until%3A2016-09-12&src=typd&lang=en","Its not a sin to get sick, we all do at some point. She has been busy, and this has been a brutal campaign, in all levels. #ImWithHer","Eleruss‏ @bells_within; 11 Sep 2016; #ImWithHer","https://twitter.com/bells_within; https://twitter.com/bells_within/status/775120930884325376; https://twitter.com/hashtag/ImWithHer?src=hash","https://pbs.twimg.com/profile_images/839995905810059267/VinDitjq_bigger.jpg","","https://twitter.com/bells_within"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-11%20until%3A2016-09-12&src=typd&lang=en","I've been thinking this all day, actually. And, we still get @timkaine. #ImWithHer https://twitter.com/newyorker/status/775075313793568768 …","Daniel M. Spadafore‏ @Daniel_Mark413; 11 Sep 2016; @timkaine; #ImWithHer; https://twitter.com/newyorker/status/775075313793568768 …","https://twitter.com/Daniel_Mark413; https://twitter.com/Daniel_Mark413/status/775120927092797440; https://twitter.com/timkaine; https://twitter.com/hashtag/ImWithHer?src=hash; https://t.co/Axq1PL0cKy","https://pbs.twimg.com/profile_images/690718133229883392/jT9Bvi_n_bigger.jpg","","https://twitter.com/Daniel_Mark413"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-11%20until%3A2016-09-12&src=typd&lang=en","Typically there is not notification unless it is something compromising or life threatening! #ImWithHer! https://twitter.com/brianbeutler/status/775120110369378305 …","cz081579‏ @christine081579; 11 Sep 2016; #ImWithHer; https://twitter.com/brianbeutler/status/775120110369378305 …","https://twitter.com/christine081579; https://twitter.com/christine081579/status/775120905483743232; https://twitter.com/hashtag/ImWithHer?src=hash; https://t.co/bEq4DMCcwG","https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png","","https://twitter.com/christine081579"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-09-11%20until%3A2016-09-12&src=typd&lang=en","@ThomasARoberts @HillaryClinton so a human had a human reaction to a human condition & we're supposed to panick? #ImWithHer","Eric O'Donnell‏ @egomro4; 11 Sep 2016; @NBCNightlyNews; @ThomasARoberts; @HillaryClinton; #ImWithHer","https://twitter.com/egomro4; https://twitter.com/egomro4/status/775120831340908544; https://twitter.com/NBCNightlyNews; https://twitter.com/ThomasARoberts; https://twitter.com/HillaryClinton; https://twitter.com/hashtag/ImWithHer?src=hash","https://pbs.twimg.com/profile_images/850767098385248256/j5_CeQsl_bigger.jpg","","https://twitter.com/egomro4"
