"url","Prettylink","Prettylink_link","Contentblock","Contentlink","Contentlink_link","Contentimg","Contentimg_alt","Contentimg_link"
"https://twitter.com/search?l=&q=%23maga%20since%3A2016-10-09%20until%3A2016-10-10&src=typd&lang=en","","","Our name is Ofdonald. #MAGA","Republic of Gilead‏ @ROGilead; 9 Oct 2016; #MAGA","https://twitter.com/ROGilead; https://twitter.com/ROGilead/status/785268541863895040; https://twitter.com/hashtag/MAGA?src=hash","https://pbs.twimg.com/profile_images/1284296660/TweetLandPhoto_bigger.jpg","","https://twitter.com/ROGilead"
"https://twitter.com/search?l=&q=%23maga%20since%3A2016-10-09%20until%3A2016-10-10&src=typd&lang=en","","","Hey #cnn pundits.....you dish it out for Hillary. Time to take your medicine, #debate #maga We hate you!","DernDawn‏ @noprezzie2012; 9 Oct 2016; #cnn; #debate; #maga","https://twitter.com/noprezzie2012; https://twitter.com/noprezzie2012/status/785268567415541760; https://twitter.com/hashtag/cnn?src=hash; https://twitter.com/hashtag/debate?src=hash; https://twitter.com/hashtag/maga?src=hash","https://pbs.twimg.com/profile_images/854772914528309248/X7Sr-r1V_bigger.jpg","","https://twitter.com/noprezzie2012"
"https://twitter.com/search?l=&q=%23maga%20since%3A2016-10-09%20until%3A2016-10-10&src=typd&lang=en","","","I will show support 4 @realDonaldTrump & won't buy TicTac's #BoycottTicTacs #TrumpTrain #MAGA https://twitter.com/breitbartnews/status/785221050221158400 …","Irma Faircloth‏ @ichataway; 9 Oct 2016; @realDonaldTrump; #BoycottTicTacs; #TrumpTrain; #MAGA; https://twitter.com/breitbartnews/status/785221050221158400 …","https://twitter.com/ichataway; https://twitter.com/ichataway/status/785268497676849152; https://twitter.com/realDonaldTrump; https://twitter.com/hashtag/BoycottTicTacs?src=hash; https://twitter.com/hashtag/TrumpTrain?src=hash; https://twitter.com/hashtag/MAGA?src=hash; https://t.co/c3L0XnZcn6","https://pbs.twimg.com/profile_images/822469782028980224/gUonns0z_bigger.jpg","","https://twitter.com/ichataway"
"https://twitter.com/search?l=&q=%23maga%20since%3A2016-10-09%20until%3A2016-10-10&src=typd&lang=en","","","#debate #MAGA CLINTONS PAY $850,000 TO RAPE VICTIMS TO AVOID HAVING TO TESTIFY AFTER BEING FOUND GUILTY IN LEWINSKI INVESTIGATION. pic.twitter.com/MDbZ1lwIVZ","YankeeFan#3‏ @YANKEEFANNO3; 9 Oct 2016; #debate; #MAGA; pic.twitter.com/MDbZ1lwIVZ","https://twitter.com/YANKEEFANNO3; https://twitter.com/YANKEEFANNO3/status/785268557064073216; https://twitter.com/hashtag/debate?src=hash; https://twitter.com/hashtag/MAGA?src=hash; https://t.co/MDbZ1lwIVZ","https://pbs.twimg.com/profile_images/688139614805049344/67dQkdDp_bigger.png; https://pbs.twimg.com/media/CuXVlqlXgAAwy7I.jpg","; ","https://twitter.com/YANKEEFANNO3; "
"https://twitter.com/search?l=&q=%23maga%20since%3A2016-10-09%20until%3A2016-10-10&src=typd&lang=en","Linda Ates Hill","https://twitter.com/linda_ates","Geraldo made a fool of himself again. He is just another HRC shill. Take him off the air. #tcot #ccot #gop #maga pic.twitter.com/Sosxv6eQNM","John K Stahl‏ @JohnKStahlUSA; 9 Oct 2016; #tcot; #ccot; #gop; #maga; pic.twitter.com/Sosxv6eQNM","https://twitter.com/JohnKStahlUSA; https://twitter.com/JohnKStahlUSA/status/785162265892749312; https://twitter.com/hashtag/tcot?src=hash; https://twitter.com/hashtag/ccot?src=hash; https://twitter.com/hashtag/gop?src=hash; https://twitter.com/hashtag/maga?src=hash; https://t.co/Sosxv6eQNM","https://pbs.twimg.com/profile_images/665584576161406976/12xsTXYj_bigger.jpg; https://pbs.twimg.com/media/CuV06tuVMAAHW-u.jpg","; ","https://twitter.com/JohnKStahlUSA; "
"https://twitter.com/search?l=&q=%23maga%20since%3A2016-10-09%20until%3A2016-10-10&src=typd&lang=en","Alexandra 🦅","https://twitter.com/AlexandraAimee","Rudes' position seems to be: yes, he said he assaulted a women but he was probably lying. So all good. #MAGA","Josh Marshall‏Verified account @joshtpm; 9 Oct 2016; #MAGA","https://twitter.com/joshtpm; https://twitter.com/joshtpm/status/785252568662499332; https://twitter.com/hashtag/MAGA?src=hash","https://pbs.twimg.com/profile_images/848721094341087232/BhT01FJ0_bigger.jpg","","https://twitter.com/joshtpm"
"https://twitter.com/search?l=&q=%23maga%20since%3A2016-10-09%20until%3A2016-10-10&src=typd&lang=en","Tom Dooley","https://twitter.com/JahMekAWail","We don't vote for traitors GOP Senate Candidate Booed, Jeered for Dropping Support for Trump #TrumpPence16 #MAGA http://bit.ly/2cZQKuY pic.twitter.com/fvORQVYgnp","Linda Suhler, Ph.D.‏ @LindaSuhler; 8 Oct 2016; #TrumpPence16; #MAGA; http://bit.ly/2cZQKuY; pic.twitter.com/fvORQVYgnp","https://twitter.com/LindaSuhler; https://twitter.com/LindaSuhler/status/784943628753838081; https://twitter.com/hashtag/TrumpPence16?src=hash; https://twitter.com/hashtag/MAGA?src=hash; https://t.co/EEaVxLM96l; https://t.co/fvORQVYgnp","https://pbs.twimg.com/profile_images/816430830532718592/MZ3braDh_bigger.jpg; https://pbs.twimg.com/media/CuSt6FOUMAEOxYW.jpg","; ","https://twitter.com/LindaSuhler; "
"https://twitter.com/search?l=&q=%23maga%20since%3A2016-10-09%20until%3A2016-10-10&src=typd&lang=en","Diane Marie","https://twitter.com/logansgma","""We encourage all Democrats 2 crossover & vote for #trump."" - The Knolls from Youngstown, OH #Maga #debate support http://www.trumpocratspac.com pic.twitter.com/13cXqD4vX2","Christian Rickers‏ @crickers; 9 Oct 2016; #trump; #Maga; #debate; http://www.trumpocratspac.com; pic.twitter.com/13cXqD4vX2","https://twitter.com/crickers; https://twitter.com/crickers/status/785226932929630208; https://twitter.com/hashtag/trump?src=hash; https://twitter.com/hashtag/Maga?src=hash; https://twitter.com/hashtag/debate?src=hash; https://t.co/fZ22OnTuwz; https://t.co/13cXqD4vX2","https://pbs.twimg.com/profile_images/486780367811014657/cYP1Y1RF_bigger.jpeg","","https://twitter.com/crickers"
"https://twitter.com/search?l=&q=%23maga%20since%3A2016-10-09%20until%3A2016-10-10&src=typd&lang=en","Nancy ن","https://twitter.com/LVNancy","#Debate2016 #Debate #DebateNight #JusticeForJuanita #Debates #MAGA This POWER couple is Absolutely CORRUPTED!! Time to #StopHer #VoteTrumppic.twitter.com/VE0N1XIaaX","🌹Νia 👌‏ @nia4_trump; 9 Oct 2016; #Debate2016; #Debate; #DebateNight; #JusticeForJuanita; #Debates; #MAGA; #StopHer; #VoteTrump; pic.twitter.com/VE0N1XIaaX","https://twitter.com/nia4_trump; https://twitter.com/nia4_trump/status/785226648455086080; https://twitter.com/hashtag/Debate2016?src=hash; https://twitter.com/hashtag/Debate?src=hash; https://twitter.com/hashtag/DebateNight?src=hash; https://twitter.com/hashtag/JusticeForJuanita?src=hash; https://twitter.com/hashtag/Debates?src=hash; https://twitter.com/hashtag/MAGA?src=hash; https://twitter.com/hashtag/StopHer?src=hash; https://twitter.com/hashtag/VoteTrump?src=hash; https://t.co/VE0N1XIaaX","https://pbs.twimg.com/profile_images/852746767443427328/8GoaaTIp_bigger.jpg; https://pbs.twimg.com/media/CuWt2rgXgAAjCOG.jpg","; ","https://twitter.com/nia4_trump; "
"https://twitter.com/search?l=&q=%23maga%20since%3A2016-10-09%20until%3A2016-10-10&src=typd&lang=en","","","Trump: I'll be live streaming on Facebook from my toilet atop Trump Tower. It's the one place Kellyanne can't stop me! #maga","Blobert 🌮‏ @blobert; 9 Oct 2016; #maga","https://twitter.com/blobert; https://twitter.com/blobert/status/785268568149471232; https://twitter.com/hashtag/maga?src=hash","https://pbs.twimg.com/profile_images/793339123541082112/6h-dImvn_bigger.jpg","","https://twitter.com/blobert"
"https://twitter.com/search?l=&q=%23maga%20since%3A2016-10-09%20until%3A2016-10-10&src=typd&lang=en","","","Trumpsters> We MUST unite to WIN! Our last chance for our country is at stake! #MAGA TRUMP/PENCE 2016 @realDonaldTrump","Sue Snyder Burcham‏ @SSnyderBurcham; 9 Oct 2016; #MAGA; @realDonaldTrump","https://twitter.com/SSnyderBurcham; https://twitter.com/SSnyderBurcham/status/785268558280454144; https://twitter.com/hashtag/MAGA?src=hash; https://twitter.com/realDonaldTrump","https://pbs.twimg.com/profile_images/2110069830/image_bigger.jpg","","https://twitter.com/SSnyderBurcham"
"https://twitter.com/search?l=&q=%23maga%20since%3A2016-10-09%20until%3A2016-10-10&src=typd&lang=en","","","PUT AMERICA FIRST! VOTERS Choose OUR SOVEREIGNTY with GOP TRUMP! REJECT GLOBALIST HILLARY's OPEN BORDERS, UN AGENDA 21, SERFDOM #NWO #MAGA https://twitter.com/usa_today_24/status/785264370225811456 …","Warrior‏ @Warrior4Victory; 9 Oct 2016; #NWO; #MAGA; https://twitter.com/usa_today_24/status/785264370225811456 …","https://twitter.com/Warrior4Victory; https://twitter.com/Warrior4Victory/status/785268553767325697; https://twitter.com/hashtag/NWO?src=hash; https://twitter.com/hashtag/MAGA?src=hash; https://t.co/SVbqA1phMf","https://pbs.twimg.com/profile_images/842253740757422081/sahxZ_K7_bigger.jpg","","https://twitter.com/Warrior4Victory"
"https://twitter.com/search?l=&q=%23maga%20since%3A2016-10-09%20until%3A2016-10-10&src=typd&lang=en","","","Voting Trump and putting GOP Elite on notice to work on their resumes. #MAGA https://twitter.com/aduanebrown/status/785118112769187840 …","Deplorable Storm‏ @JanettePattison; 9 Oct 2016; #MAGA; https://twitter.com/aduanebrown/status/785118112769187840 …","https://twitter.com/JanettePattison; https://twitter.com/JanettePattison/status/785268545030610948; https://twitter.com/hashtag/MAGA?src=hash; https://t.co/7BHMnY9Iio","https://pbs.twimg.com/profile_images/851251301887479808/rRCR113I_bigger.jpg","","https://twitter.com/JanettePattison"
